/RU000A0JQZT8=MM	8/23/2010	1/8/1900
/RU000A0JQZT8=MM	8/25/2013	1/8/1900
/RU000A0JU6T1=MM	10/8/2013	1/8/1900
/RU000A0JTTG2=MM	4/5/2013	1/11/1900
/RU000A0JTTG2=MM	4/4/2014	1/12/1900
/RU000A0JU7P7=MM	10/17/2013	1/10/1900
/RU000A0JT502=MM	10/15/2012	1/8/1900
/RU000A0JT536=MM	10/15/2012	1/8/1900
/RU000A0JT544=MM	10/15/2012	1/8/1900
/RU000A0JTU44=MM	4/8/2013	1/9/1900
/RU000A0JT486=MM	10/11/2012	1/10/1900
/RU000A0JT486=MM	10/11/2013	1/9/1900
/RU000A0JQ5C5=MM	5/7/2009	1/5/1900
/RU000A0JS4S2=MM	3/6/2012	1/10/1900
/RU000A0JS4T0=MM	3/6/2012	1/10/1900
/RU000A0JRGA6=MM	5/6/2011	1/10/1900
/RU000A0JRKU6=MM	6/27/2011	1/8/1900
/RU000A0JRKV4=MM	6/27/2011	1/8/1900
/RU000A0JU0U2=MM	7/18/2013	1/11/1900
/RU000A0JTS30=MM	3/22/2013	1/11/1900
/RU000A0JUKS4=MM	4/28/2014	1/9/1900
/RU000A0JUKT2=MM	4/28/2014	1/9/1900
/RU000A0JU1W6=MM	7/31/2013	1/9/1900
/RU000A0JTX74=MM	5/16/2013	1/14/1900
/RU000A0JTX74=MM	5/15/2014	1/10/1900
/RU000A0JS6Z2=MM	4/19/2012	1/11/1900
/RU000A0JQ748=MM	7/8/2009	1/15/1900
/RU000A0JQ748=MM	7/7/2010	1/7/1900
/RU000A0JQ748=MM	7/4/2012	1/9/1900
/RU000A0JRTX1=MM	10/18/2011	1/8/1900
/RU000A0JRTX1=MM	4/18/2013	1/9/1900
/RU000A0JRTX1=MM	4/18/2014	1/9/1900
/RU000A0JSQF2=MM	8/9/2012	1/9/1900
/RU000A0JSQF2=MM	8/9/2013	1/8/1900
/RU000A0JTZT2=MM	7/2/2013	1/9/1900
/RU000A0JTPV9=MM	2/28/2013	1/7/1900
/RU000A0JTPX5=MM	2/28/2013	1/7/1900
/RU000A0JTPY3=MM	2/28/2013	1/7/1900
/RU000A0JQXS5=MM	7/16/2010	1/9/1900
/RU000A0JRL88=MM	7/7/2011	1/8/1900
/RU000A0JRL88=MM	7/7/2013	1/9/1900
/RU000A0JU1Y2=MM	8/1/2013	1/8/1900
/RU000A0JQKG7=MM	10/16/2009	1/12/1900
/RU000A0JQKG7=MM	4/13/2012	1/8/1900
/RU000A0JQKG7=MM	10/12/2012	1/5/1900
/RU000A0JTFU2=MM	12/18/2012	1/10/1900
/RU000A0JU7J0=MM	10/15/2013	1/8/1900
/RU000A0JU2F9=MM	8/8/2013	1/12/1900
/RU000A0JS3Q8=MM	2/14/2012	1/11/1900
/RU000A0JTX09=MM	5/14/2013	1/12/1900
/RU000A0JU2N3=MM	8/15/2013	1/11/1900
/RU000A0JRN37=MM	8/2/2011	1/7/1900
/RU000A0JRV86=MM	3/6/2012	1/10/1900
/RU000A0JRV86=MM	3/4/2014	1/7/1900
/RU000A0JRV94=MM	11/3/2011	1/10/1900
/RU000A0JRV94=MM	11/1/2012	1/9/1900
/RU000A0JUBD5=MM	12/4/2013	1/8/1900
/RU000A0JRA65=MM	3/15/2011	1/8/1900
/RU000A0JTV50=MM	4/15/2013	1/10/1900
/RU000A0JTV92=MM	4/17/2013	1/8/1900
/RU000A0JR8Q8=MM	4/22/2011	1/8/1900
/RU000A0JRKQ4=MM	6/29/2011	1/12/1900
/RU000A0JRKQ4=MM	12/26/2012	1/12/1900
/RU000A0JTG83=MM	12/19/2012	1/10/1900
/RU000A0JTG83=MM	12/18/2013	1/9/1900
/RU000A0JQC31=MM	9/18/2009	1/14/1900
/RU000A0JQC31=MM	9/16/2011	1/12/1900
/RU000A0JS777=MM	4/24/2012	1/10/1900
/RU000A0JS777=MM	10/22/2013	1/9/1900
/RU000A0JRWB1=MM	11/17/2011	1/7/1900
/RU000A0JT1E7=MM	9/25/2012	1/11/1900
/RU000A0JT1E7=MM	9/24/2013	1/9/1900
/RU000A0JUHY8=MM	3/20/2014	1/8/1900
/RU000A0JSTQ3=MM	8/23/2012	1/9/1900
/RU000A0JSTQ3=MM	2/23/2014	1/9/1900
/RU000A0JS4V6=MM	3/6/2012	1/8/1900
/RU000A0JS4V6=MM	9/3/2013	1/9/1900
/RU000A0JSTP5=MM	8/23/2012	1/9/1900
/RU000A0JSTP5=MM	8/23/2013	1/9/1900
/RU000A0JQM39=MM	12/17/2009	1/12/1900
/RU000A0JQM39=MM	12/19/2012	1/9/1900
/RU000A0JQM39=MM	12/20/2013	1/9/1900
/RU000A0JU872=MM	10/24/2013	1/8/1900
/RU000A0JRTQ5=MM	10/7/2011	1/8/1900
/RU000A0JRTQ5=MM	1/6/2012	1/8/1900
/RU000A0JRTQ5=MM	7/6/2012	1/8/1900
/RU000A0JRTQ5=MM	10/5/2012	1/8/1900
/RU000A0JRTQ5=MM	7/5/2013	1/8/1900
/RU000A0JRTQ5=MM	10/4/2013	1/8/1900
/RU000A0JRTQ5=MM	1/3/2014	1/8/1900
/RU000A0JRTQ5=MM	4/4/2014	1/8/1900
/RU000A0JRD47=MM	3/29/2011	1/8/1900
/RU000A0JRD47=MM	3/25/2014	1/9/1900
/RU000A0JT8N3=MM	10/26/2012	1/8/1900
/RU000A0JT8R4=MM	10/26/2012	1/8/1900
/RU000A0JT8T0=MM	10/26/2012	1/8/1900
/RU000A0JTER1=MM	12/11/2012	1/9/1900
/RU000A0JU179=MM	7/23/2013	1/12/1900
/RU000A0JS1J7=MM	12/22/2011	1/9/1900
/RU000A0JS1J7=MM	12/20/2012	1/8/1900
/RU000A0JS1J7=MM	12/19/2013	1/10/1900
/RU000A0JSWU9=MM	9/4/2012	1/11/1900
/RU000A0JSWU9=MM	9/3/2013	1/11/1900
/RU000A0JQY92=MM	7/22/2010	1/10/1900
/RU000A0JQY92=MM	7/18/2013	1/10/1900
/RU000A0JU3R2=MM	8/29/2013	1/10/1900
/RU000A0JU3S0=MM	8/29/2013	1/10/1900
/RU000A0JS1G3=MM	12/22/2011	1/7/1900
/RU000A0JQMJ7=MM	12/11/2009	1/9/1900
/RU000A0JQMJ7=MM	12/10/2010	1/7/1900
/RU000A0JQMJ7=MM	12/9/2011	1/8/1900
/RU000A0JS413=MM	2/22/2012	1/8/1900
/RU000A0JS413=MM	2/20/2013	1/9/1900
/RU000A0JS421=MM	2/22/2012	1/8/1900
/RU000A0JS421=MM	2/20/2013	1/9/1900
/RU000A0JSXW3=MM	9/6/2012	1/10/1900
/RU000A0JSQP1=MM	8/9/2012	1/12/1900
/RU000A0JQPD3=MM	12/25/2009	1/12/1900
/RU000A0JQPD3=MM	12/23/2011	1/8/1900
/RU000A0JRFS0=MM	5/11/2011	1/12/1900
/RU000A0JQVB5=MM	4/29/2010	1/7/1900
/RU000A0JQVG4=MM	4/29/2010	1/7/1900
/RU000A0JQVC3=MM	4/29/2010	1/7/1900
/RU000A0JQVD1=MM	4/29/2010	1/3/1900
/RU000A0JQVD1=MM	10/22/2015	2/5/1900
/RU000A0JQVD1=MM	4/21/2016	1/6/1900
/RU000A0JQVE9=MM	4/29/2010	1/3/1900
/RU000A0JQVE9=MM	10/22/2015	2/5/1900
/RU000A0JQVE9=MM	4/21/2016	1/6/1900
/RU000A0JQVF6=MM	4/29/2010	1/3/1900
/RU000A0JQVF6=MM	10/22/2015	2/5/1900
/RU000A0JQVF6=MM	4/21/2016	1/6/1900
/RU000A0JSWJ2=MM	9/3/2012	1/9/1900
/RU000A0JT1B3=MM	9/25/2012	1/8/1900
/RU000A0JT1B3=MM	9/24/2013	1/8/1900
/RU000A0JTTV1=MM	4/5/2013	1/9/1900
/RU000A0JTN84=MM	2/20/2013	1/10/1900
/RU000A0JTN84=MM	2/19/2014	1/9/1900
/RU000A0JU6M6=MM	10/3/2013	1/10/1900
/RU000A0JTPE5=MM	2/27/2013	1/12/1900
/RU000A0JUDW1=MM	1/16/2014	1/9/1900
/RU000A0JU9X7=MM	11/14/2013	1/11/1900
/RU000A0JR6F5=MM	12/21/2010	1/10/1900
/RU000A0JR6F5=MM	12/17/2013	1/0/1900
/RU000A0JRJR4=MM	6/9/2011	1/9/1900
/RU000A0JQH69=MM	11/3/2009	1/12/1900
/RU000A0JQH69=MM	5/6/2011	1/7/1900
/RU000A0JTTF4=MM	4/4/2013	1/0/1900
/RU000A0JRW85=MM	11/16/2011	1/8/1900
/RU000A0JRW85=MM	5/16/2013	1/7/1900
/RU000A0JSYR1=MM	9/12/2012	1/9/1900
/RU000A0JRW93=MM	1/31/2013	1/8/1900
/RU000A0JTQ32=MM	3/1/2013	1/8/1900
/RU000A0JUCM4=MM	12/20/2013	1/0/1900
/RU000A0JRJN3=MM	12/29/2010	1/8/1900
/RU000A0JRJP8=MM	12/29/2010	1/8/1900
/RU000A0JRJQ6=MM	12/29/2010	1/8/1900
/RU000A0JS6S7=MM	4/18/2012	1/8/1900
/RU000A0JS6S7=MM	10/17/2012	1/8/1900
/RU000A0JS6S7=MM	4/17/2013	1/9/1900
/RU000A0JS6S7=MM	10/16/2013	1/9/1900
/RU000A0JS6S7=MM	4/16/2014	1/8/1900
/RU000A0JS6T5=MM	4/18/2012	1/8/1900
/RU000A0JS6T5=MM	10/17/2012	1/8/1900
/RU000A0JS6T5=MM	4/17/2013	1/9/1900
/RU000A0JS6T5=MM	10/16/2013	1/9/1900
/RU000A0JS6T5=MM	4/16/2014	1/8/1900
/RU000A0JRK63=MM	6/22/2011	1/10/1900
/RU000A0JRK63=MM	12/19/2012	1/13/1900
/RU000A0JT5L3=MM	10/16/2012	1/13/1900
/RU000A0JUAG0=MM	11/26/2013	1/12/1900
/RU000A0JQS09=MM	2/10/2010	1/9/1900
/RU000A0JQS09=MM	2/6/2013	1/8/1900
/RU000A0JQS74=MM	2/11/2010	1/9/1900
/RU000A0JQS74=MM	2/7/2013	1/8/1900
/RU000A0JRMB2=MM	7/14/2011	1/7/1900
/RU000A0JRMC0=MM	7/18/2011	1/7/1900
/RU000A0JRLE8=MM	7/12/2011	1/7/1900
/RU000A0JRVN8=MM	11/8/2011	1/8/1900
/RU000A0JRVN8=MM	11/5/2013	1/7/1900
/RU000A0JS6N8=MM	4/16/2012	1/8/1900
/RU000A0JT7M7=MM	10/23/2012	1/8/1900
/RU000A0JT874=MM	10/25/2012	1/8/1900
/RU000A0JTVJ2=MM	4/23/2013	1/7/1900
/RU000A0JU1Q8=MM	7/30/2013	1/7/1900
/RU000A0JU6A1=MM	9/30/2013	1/7/1900
/RU000A0JUAD7=MM	11/22/2013	1/8/1900
/RU000A0JP2G4=MM	2/22/2007	1/7/1900
/RU000A0JP2G4=MM	2/18/2010	1/9/1900
/RU000A0JP2G4=MM	2/13/2014	1/8/1900
/RU000A0JPF47=MM	10/10/2007	1/8/1900
/RU000A0JPF47=MM	10/8/2008	1/9/1900
/RU000A0JPF47=MM	10/7/2009	1/11/1900
/RU000A0JPF47=MM	10/5/2011	1/7/1900
/RU000A0JPF47=MM	10/2/2013	1/7/1900
/RU000A0JQ1H3=MM	12/9/2008	1/13/1900
/RU000A0JQ1H3=MM	12/6/2011	1/8/1900
/RU000A0JQ1H3=MM	12/3/2013	1/7/1900
/RU000A0JPMT8=MM	2/22/2008	1/8/1900
/RU000A0JPMT8=MM	2/20/2009	1/13/1900
/RU000A0JPMT8=MM	8/20/2010	1/7/1900
/RU000A0JPTE5=MM	6/17/2008	1/8/1900
/RU000A0JPTE5=MM	6/16/2009	1/13/1900
/RU000A0JPTE5=MM	6/15/2010	1/6/1900
/RU000A0JPTE5=MM	6/14/2011	1/6/1900
/RU000A0JPTE5=MM	6/11/2013	1/7/1900
/RU000A0JQK64=MM	11/26/2009	1/10/1900
/RU000A0JQK64=MM	11/22/2012	1/8/1900
/RU000A0JQK64=MM	5/22/2014	1/10/1900
/RU000A0JQK72=MM	11/26/2009	1/10/1900
/RU000A0JQK72=MM	11/22/2012	1/8/1900
/RU000A0JQK72=MM	5/22/2014	1/10/1900
/RU000A0JS371=MM	2/7/2012	1/8/1900
/RU000A0JS371=MM	8/6/2013	1/7/1900
/RU000A0JS3D6=MM	2/9/2012	1/8/1900
/RU000A0JS3D6=MM	8/8/2013	1/7/1900
/RU000A0JSJZ5=MM	7/26/2012	1/8/1900
/RU000A0JS2T4=MM	1/23/2012	1/11/1900
/RU000A0JSXA9=MM	9/5/2012	1/2/1900
/RU000A0JTUG0=MM	6/7/2013	1/12/1900
/RU000A0JR9K9=MM	3/3/2011	1/8/1900
/RU000A0JR9K9=MM	2/27/2014	1/12/1900
/RU000A0JRF11=MM	4/18/2011	1/8/1900
/RU000A0JU245=MM	8/5/2013	1/12/1900
/RU000A0JR498=MM	11/15/2010	1/9/1900
/RU000A0JR498=MM	11/11/2013	1/9/1900
/RU000A0JU8A7=MM	10/25/2013	1/12/1900
/RU000A0JQ177=MM	11/26/2008	1/13/1900
/RU000A0JQ177=MM	5/26/2010	1/7/1900
/RU000A0JQ5Q5=MM	5/28/2009	1/14/1900
/RU000A0JQ5Q5=MM	11/24/2011	1/0/1900
/RU000A0JQ5Q5=MM	11/22/2012	1/8/1900
/RU000A0JQ4U0=MM	4/14/2009	1/15/1900
/RU000A0JQ4U0=MM	10/13/2009	1/13/1900
/RU000A0JQ4U0=MM	4/13/2010	1/11/1900
/RU000A0JQ4U0=MM	10/12/2010	1/9/1900
/RU000A0JQ4U0=MM	4/12/2011	1/9/1900
/RU000A0JQ4U0=MM	10/11/2011	1/9/1900
/RU000A0JQ4U0=MM	4/10/2012	1/7/1900
/RU000A0JQ6S9=MM	6/29/2009	1/14/1900
/RU000A0JQ6S9=MM	12/28/2009	1/12/1900
/RU000A0JQ6S9=MM	6/28/2010	1/11/1900
/RU000A0JQ6S9=MM	12/27/2010	1/10/1900
/RU000A0JQ6S9=MM	12/26/2011	1/10/1900
/RU000A0JQ6S9=MM	6/25/2012	1/10/1900
/RU000A0JQ6S9=MM	12/24/2012	1/8/1900
/RU000A0JQ656=MM	6/15/2009	1/14/1900
/RU000A0JQ656=MM	6/13/2011	1/7/1900
/RU000A0JQ7W9=MM	7/27/2009	1/14/1900
/RU000A0JQ7W9=MM	1/25/2010	1/13/1900
/RU000A0JQ7W9=MM	7/26/2010	1/11/1900
/RU000A0JQ7W9=MM	1/24/2011	1/10/1900
/RU000A0JQ7W9=MM	1/23/2012	1/10/1900
/RU000A0JQ7W9=MM	7/23/2012	1/10/1900
/RU000A0JQ7W9=MM	1/21/2013	1/10/1900
/RU000A0JQ7W9=MM	7/22/2013	1/7/1900
/RU000A0JQ7X7=MM	7/27/2009	1/14/1900
/RU000A0JQ7X7=MM	1/26/2010	1/13/1900
/RU000A0JQ7X7=MM	7/26/2010	1/11/1900
/RU000A0JQ7X7=MM	1/24/2011	1/11/1900
/RU000A0JQ7X7=MM	1/23/2012	1/10/1900
/RU000A0JQ7X7=MM	7/23/2012	1/10/1900
/RU000A0JQ7X7=MM	1/21/2013	1/10/1900
/RU000A0JQ7X7=MM	7/22/2013	1/10/1900
/RU000A0JQ7Z2=MM	7/27/2009	1/13/1900
/RU000A0JQ7Z2=MM	7/25/2011	1/8/1900
/RU000A0JQRD9=MM	2/4/2010	1/9/1900
/RU000A0JTU85=MM	4/9/2013	1/8/1900
/RU000A0JUAH8=MM	11/26/2013	1/7/1900
/RU000A0JSGV0=MM	7/20/2012	1/8/1900
/RU000A0JSGV0=MM	7/19/2013	1/9/1900
/RU000A0JSGV0=MM	1/17/2014	1/8/1900
/RU000A0JUCG6=MM	12/18/2013	1/7/1900
/RU000A0JU542=MM	9/12/2013	1/7/1900
/RU000A0JU542=MM	3/13/2014	1/7/1900
/RU000A0JU7B7=MM	10/14/2013	1/7/1900
/RU000A0JU7B7=MM	4/14/2014	1/7/1900
/RU000A0JU9M0=MM	11/11/2013	1/7/1900
/RU000A0JU9M0=MM	5/12/2014	1/7/1900
/RU000A0JTY57=MM	6/5/2013	1/8/1900
/RU000A0JTY57=MM	12/4/2013	1/7/1900
/RU000A0JTZM7=MM	6/27/2013	1/8/1900
/RU000A0JTZM7=MM	12/26/2013	1/7/1900
/RU000A0JU8T7=MM	10/29/2013	1/7/1900
/RU000A0JUKG9=MM	4/22/2014	1/13/1900
/RU000A0JU708=MM	10/9/2013	1/11/1900
/RU000A0JRK14=MM	6/15/2011	1/0/1900
/RU000A0JQWD9=MM	6/7/2010	1/8/1900
/RU000A0JRUR1=MM	10/27/2011	1/8/1900
/RU000A0JU1P0=MM	7/30/2013	1/11/1900
/RU000A0JSJW2=MM	8/9/2012	1/12/1900
/RU000A0JSJW2=MM	8/9/2013	1/11/1900
/RU000A0JRNW6=MM	8/5/2011	1/9/1900
/RU000A0JRNW6=MM	8/5/2013	1/10/1900
/RU000A0JR548=MM	11/26/2010	1/10/1900
/RU000A0JQP28=MM	12/25/2009	1/15/1900
/RU000A0JQP28=MM	12/24/2010	1/8/1900
/RU000A0JU526=MM	9/10/2013	1/10/1900
/RU000A0JT825=MM	10/25/2012	1/10/1900
/RU000A0JT825=MM	10/26/2013	1/10/1900
/RU000A0JTJG3=MM	1/15/2013	1/0/1900
/RU000A0JTKE6=MM	1/30/2013	1/8/1900
/RU000A0JU0E6=MM	7/11/2013	1/0/1900
/RU000A0JUGH5=MM	2/26/2014	1/0/1900
/RU000A0JR472=MM	11/11/2010	1/10/1900
/RU000A0JR472=MM	11/7/2013	1/9/1900
/RU000A0JQAK0=MM	8/27/2009	1/15/1900
/RU000A0JQAK0=MM	8/28/2010	1/9/1900
/RU000A0JQAK0=MM	2/28/2012	1/9/1900
/RU000A0JQAK0=MM	2/28/2013	1/10/1900
/RU000A0JQX36=MM	6/29/2010	1/9/1900
/RU000A0JQX36=MM	6/30/2011	1/8/1900
/RU000A0JQX36=MM	7/1/2013	1/9/1900
/RU000A0JTYN8=MM	6/11/2013	1/7/1900
/RU000A0JT940=MM	10/29/2012	1/8/1900
/RU000A0JT965=MM	10/29/2012	1/8/1900
/RU000A0JTYL2=MM	6/11/2013	1/7/1900
/RU000A0JTS06=MM	3/22/2013	1/8/1900
/RU000A0JTS22=MM	3/22/2013	1/8/1900
/RU000A0JTYM0=MM	6/11/2013	1/7/1900
/RU000A0JUFU0=MM	2/18/2014	1/8/1900
/RU000A0JUCS1=MM	12/23/2013	1/7/1900
/RU000A0JUCR3=MM	12/23/2013	1/7/1900
/RU000A0JUFV8=MM	2/18/2014	1/8/1900
/RU000A0JTR15=MM	3/12/2013	1/8/1900
/RU000A0JTKD8=MM	1/30/2013	1/8/1900
/RU000A0JTAQ1=MM	11/8/2012	1/8/1900
/RU000A0JTKC0=MM	1/30/2013	1/8/1900
/RU000A0JTYT5=MM	6/13/2013	1/7/1900
/RU000A0JS7N6=MM	5/3/2012	1/9/1900
/RU000A0JS7N6=MM	11/3/2013	1/9/1900
/RU000A0JRVZ2=MM	11/11/2011	1/11/1900
/RU000A0JRVZ2=MM	11/9/2012	1/9/1900
/RU000A0JRVZ2=MM	11/8/2013	1/8/1900
/RU000A0JS5P5=MM	3/27/2012	1/9/1900
/RU000A0JS5P5=MM	3/26/2013	1/9/1900
/RU000A0JTPJ4=MM	2/27/2013	1/9/1900
/RU000A0JTPL0=MM	2/27/2013	1/10/1900
/RU000A0JRFN1=MM	4/25/2011	1/8/1900
/RU000A0JRFP6=MM	4/25/2011	1/8/1900
/RU000A0JTMG7=MM	2/14/2013	1/8/1900
/RU000A0JTMK9=MM	2/14/2013	1/8/1900
/RU000A0JR1G4=MM	9/20/2010	1/7/1900
/RU000A0JR1G4=MM	9/17/2012	1/9/1900
/RU000A0JR1G4=MM	9/16/2013	1/8/1900
/RU000A0JR1H2=MM	9/21/2010	1/7/1900
/RU000A0JR1H2=MM	9/18/2012	1/9/1900
/RU000A0JR1H2=MM	9/17/2013	1/8/1900
/RU000A0JRL70=MM	7/4/2011	1/7/1900
/RU000A0JRL70=MM	7/4/2013	1/7/1900
/RU000A0JR4G8=MM	11/16/2010	1/7/1900
/RU000A0JR4G8=MM	11/12/2013	1/7/1900
/RU000A0JR4K0=MM	11/17/2010	1/7/1900
/RU000A0JR4K0=MM	11/13/2013	1/7/1900
/RU000A0JS4U8=MM	3/6/2012	1/8/1900
/RU000A0JS4U8=MM	9/6/2013	1/8/1900
/RU000A0JTVN4=MM	4/24/2013	1/8/1900
/RU000A0JTVN4=MM	4/24/2014	1/9/1900
/RU000A0JTA89=MM	11/2/2012	1/10/1900
/RU000A0JU6U9=MM	10/8/2013	1/8/1900
/RU000A0JU195=MM	7/24/2013	1/8/1900
/RU000A0JS9W3=MM	6/26/2012	1/12/1900
/RU000A0JTQ16=MM	3/1/2013	1/12/1900
/RU000A0JTQ16=MM	2/28/2014	1/10/1900
/RU000A0JQFU8=MM	10/22/2009	1/13/1900
/RU000A0JQFZ7=MM	10/22/2009	1/13/1900
/RU000A0JRM04=MM	7/12/2011	1/8/1900
/RU000A0JRM04=MM	7/9/2013	1/9/1900
/RU000A0JU583=MM	9/12/2013	1/8/1900
/RU000A0JS8M6=MM	5/29/2012	1/10/1900
/RU000A0JS8M6=MM	11/27/2012	1/10/1900
/RU000A0JS8M6=MM	11/26/2013	1/9/1900
/RU000A0JTZ49=MM	6/18/2013	1/11/1900
/RU000A0JU278=MM	8/6/2013	1/8/1900
/RU000A0JTHF9=MM	12/27/2012	1/2/1900
/RU000A0JU7N2=MM	10/17/2013	1/11/1900
/RU000A0JRKC4=MM	6/24/2011	1/8/1900
/RU000A0JRKD2=MM	6/24/2011	1/8/1900
/RU000A0JRKM3=MM	6/24/2011	1/8/1900
/RU000A0JS3M7=MM	2/13/2012	1/8/1900
/RU000A0JS3M7=MM	2/10/2014	1/0/1900
/RU000A0JS3L9=MM	2/13/2012	1/8/1900
/RU000A0JS3L9=MM	2/10/2014	1/0/1900
/RU000A0JRVU3=MM	4/17/2012	1/9/1900
/RU000A0JS7D7=MM	5/21/2012	1/12/1900
/RU000A0JS7D7=MM	11/19/2012	1/13/1900
/RU000A0JS7D7=MM	11/18/2013	1/13/1900
/RU000A0JTNX0=MM	2/26/2013	1/13/1900
/RU000A0JTNY8=MM	2/26/2013	1/13/1900
/RU000A0JTNZ5=MM	2/26/2013	1/13/1900
/RU000A0JQXR7=MM	7/9/2010	1/9/1900
/RU000A0JQXR7=MM	7/5/2013	1/8/1900
/RU000A0JU336=MM	8/22/2013	1/8/1900
/RU000A0JRU20=MM	10/21/2011	1/11/1900
/RU000A0JRU20=MM	4/20/2012	1/6/1900
/RU000A0JRU20=MM	10/19/2012	1/8/1900
/RU000A0JRU20=MM	4/19/2013	1/10/1900
/RU000A0JRU20=MM	10/18/2013	1/9/1900
/RU000A0JRU20=MM	4/18/2014	1/9/1900
/RU000A0JRU46=MM	10/21/2011	1/11/1900
/RU000A0JRU46=MM	4/20/2012	1/6/1900
/RU000A0JRU46=MM	10/19/2012	1/8/1900
/RU000A0JRU46=MM	4/19/2013	1/10/1900
/RU000A0JRU46=MM	10/18/2013	1/9/1900
/RU000A0JRU46=MM	4/18/2014	1/9/1900
/RU000A0JP9N5=MM	6/8/2007	1/8/1900
/RU000A0JP9N5=MM	12/6/2008	1/16/1900
/RU000A0JP9N5=MM	12/6/2009	1/10/1900
/RU000A0JP9N5=MM	12/6/2010	1/8/1900
/RU000A0JP9N5=MM	12/6/2011	1/8/1900
/RU000A0JP9N5=MM	12/5/2012	1/8/1900
/RU000A0JP9N5=MM	12/5/2013	1/5/1900
/RU000A0JPP60=MM	3/21/2008	1/9/1900
/RU000A0JPP60=MM	3/18/2011	1/8/1900
/RU000A0JU716=MM	10/10/2013	1/8/1900
/RU000A0JQA82=MM	8/24/2009	1/10/1900
/RU000A0JQA82=MM	2/21/2011	1/8/1900
/RU000A0JS8U9=MM	6/6/2012	1/11/1900
/RU000A0JUFL9=MM	2/13/2014	1/12/1900
/RU000A0JRG44=MM	5/12/2011	1/14/1900
/RU000A0JQWE7=MM	6/7/2010	1/8/1900
/RU000A0JRN11=MM	7/28/2011	1/9/1900
/RU000A0JRN29=MM	7/28/2011	1/9/1900
/RU000A0JU7G6=MM	10/15/2013	1/11/1900
/RU000A0JTW75=MM	4/29/2013	1/8/1900
/RU000A0JTW75=MM	4/29/2014	1/9/1900
/RU000A0JS1F5=MM	12/22/2011	1/8/1900
/RU000A0JS1F5=MM	12/20/2012	1/9/1900
/RU000A0JS1F5=MM	12/19/2013	1/8/1900
/RU000A0JS793=MM	4/25/2012	1/8/1900
/RU000A0JS793=MM	4/24/2013	1/8/1900
/RU000A0JS793=MM	4/23/2014	1/9/1900
/RU000A0JS710=MM	4/19/2012	1/9/1900
/RU000A0JT9Y8=MM	11/1/2012	1/9/1900
/RU000A0JT9Y8=MM	11/1/2013	1/8/1900
/RU000A0JSQK2=MM	8/9/2012	1/14/1900
/RU000A0JSQK2=MM	8/8/2013	1/12/1900
/RU000A0JTYW9=MM	6/14/2013	1/12/1900
/RU000A0JRK48=MM	6/17/2011	1/11/1900
/RU000A0JRK48=MM	12/16/2011	1/12/1900
/RU000A0JRK48=MM	6/15/2012	1/13/1900
/RU000A0JU732=MM	10/10/2013	1/11/1900
/RU000A0JU7L6=MM	10/16/2013	1/12/1900
/RU000A0JQ722=MM	7/7/2009	1/16/1900
/RU000A0JQ722=MM	7/5/2011	1/6/1900
/RU000A0JQ722=MM	7/2/2013	1/7/1900
/RU000A0JS1W0=MM	12/27/2011	1/10/1900
/RU000A0JS1W0=MM	6/26/2012	1/7/1900
/RU000A0JS1W0=MM	6/25/2013	1/8/1900
/RU000A0JS470=MM	2/27/2012	1/7/1900
/RU000A0JS470=MM	2/25/2013	1/8/1900
/RU000A0JS470=MM	2/24/2014	1/8/1900
/RU000A0JR2S7=MM	10/15/2010	1/8/1900
/RU000A0JR2S7=MM	10/11/2013	1/10/1900
/RU000A0JR0E1=MM	9/2/2010	1/8/1900
/RU000A0JR0E1=MM	8/29/2013	1/10/1900
/RU000A0JQZB6=MM	8/16/2010	1/8/1900
/RU000A0JRKY8=MM	6/29/2011	1/10/1900
/RU000A0JRKZ5=MM	6/29/2011	1/10/1900
/RU000A0JRAH4=MM	3/22/2011	1/8/1900
/RU000A0JRAH4=MM	9/18/2012	1/10/1900
/RU000A0JRAH4=MM	9/17/2013	1/9/1900
/RU000A0JTFC0=MM	12/12/2012	1/13/1900
/RU000A0JTYQ1=MM	6/11/2013	1/9/1900
/RU000A0JUCY9=MM	12/24/2013	1/12/1900
/RU000A0JU930=MM	10/31/2013	1/12/1900
/RU000A0JS3X4=MM	2/21/2012	1/11/1900
/RU000A0JS3X4=MM	2/19/2013	1/12/1900
/RU000A0JS3X4=MM	2/18/2014	1/11/1900
/RU000A0JU5G0=MM	9/17/2013	1/11/1900
/RU000A0JRY75=MM	12/1/2011	1/12/1900
/RU000A0JRY75=MM	11/28/2013	1/11/1900
/RU000A0JS6D9=MM	4/10/2012	1/11/1900
/RU000A0JS6D9=MM	4/9/2013	1/12/1900
/RU000A0JS6D9=MM	4/8/2014	1/12/1900
/RU000A0JT5M1=MM	10/16/2012	1/13/1900
/RU000A0JT5M1=MM	10/15/2013	1/11/1900
/RU000A0JTLE4=MM	2/8/2013	1/12/1900
/RU000A0JTLE4=MM	2/7/2014	1/11/1900
/RU000A0JQGU6=MM	10/30/2009	1/15/1900
/RU000A0JQGU6=MM	10/29/2010	1/8/1900
/RU000A0JU5M8=MM	9/19/2013	1/12/1900
/RU000A0JR2E7=MM	10/6/2010	1/8/1900
/RU000A0JTXT7=MM	5/28/2013	1/10/1900
/RU000A0JS728=MM	4/19/2012	1/13/1900
/RU000A0JS728=MM	4/18/2013	1/11/1900
