RU088663268=		
/RU000A0JRK22=MM	6/17/2011	8.85
/RU000A0JTZH7=MM		
/RU000A0JTZH7=MM	6/25/2013	14
/RU000A0JUJW8=MM		
/RU000A0JUJW8=MM	4/8/2014	8.75
/RU000A0JSEU7=MM		
/RU000A0JSEU7=MM	7/17/2012	14
/RU000A0JQZ59=MM		
/RU000A0JQZ59=MM	8/5/2010	7.5
/RU000A0JTKS6=MM		
/RU000A0JTKS6=MM	2/4/2013	9.75
/RU000A0JRYJ0=MM		
/RU000A0JRYJ0=MM	12/5/2011	9.75
/RU000A0JP8V0=MM		
/RU000A0JP8V0=MM	5/29/2007	7.8
/RU000A0JP8V0=MM	11/27/2007	7.8
/RU000A0JP8V0=MM	5/26/2009	18.5
/RU000A0JP8V0=MM	5/25/2010	0.1
/RU000A0JS7F2=MM		
/RU000A0JS7F2=MM	4/27/2012	10.25
/RU000A0JS7F2=MM	4/28/2013	10.4
/RU000A0JU7X1=MM		
/RU000A0JU7X1=MM	10/22/2013	8.15
/RU000A0JS116=MM		
/RU000A0JS116=MM	12/20/2011	9.85
/RU000A0JS116=MM	12/20/2012	10.85
/RU000A0JS116=MM	12/20/2013	10.95
/RU000A0JU0N7=MM		
/RU000A0JU0N7=MM	9/24/2013	10.85
/RU000A0JRZ74=MM		
/RU000A0JRZ74=MM	7/16/2013	11.25
/RU000A0JUFP0=MM		
/RU000A0JUFP0=MM	2/14/2014	12
/RU000A0JRKX0=MM		
/RU000A0JRKX0=MM	6/29/2011	8.4
/RU000A0JR0W3=MM		
/RU000A0JR0W3=MM	9/16/2010	9
/RU000A0JTJ07=MM		
/RU000A0JTJ07=MM	12/28/2012	15
/RU000A0JTJ07=MM	12/27/2013	14
/RU000A0JU6B9=MM		
/RU000A0JU6B9=MM	10/1/2013	11.4
/RU000A0JU7W3=MM		
/RU000A0JU7W3=MM	10/22/2013	7.7
/RU000A0JTXP5=MM		
/RU000A0JTXP5=MM	5/23/2013	9
/RU000A0JTXQ3=MM		
/RU000A0JTXQ3=MM	5/23/2013	3
/RU000A0JTY40=MM		
/RU000A0JTY40=MM	6/5/2013	8.6
/RU000A0JQ789=MM		
/RU000A0JQ789=MM	7/7/2009	15
/RU000A0JQ789=MM	7/6/2010	8
/RU000A0JQ789=MM	7/3/2012	9.2
/RU000A0JQ789=MM	7/2/2013	7.75
/RU000A0JSVF2=MM		
/RU000A0JSVF2=MM	8/29/2012	9.2
/RU000A0JSVF2=MM	8/28/2013	8.1
/RU000A0JRW36=MM		
/RU000A0JRW36=MM	11/15/2011	8.75
/RU000A0JRW36=MM	11/15/2012	9.1
/RU000A0JRW36=MM	11/15/2013	8.1
/RU000A0JS397=MM		
/RU000A0JS397=MM	2/7/2012	8.9
/RU000A0JS397=MM	2/7/2013	8.75
/RU000A0JS397=MM	2/7/2014	7
/RU000A0JS3P0=MM		
/RU000A0JS3P0=MM	2/14/2012	8.9
/RU000A0JS3P0=MM	2/14/2013	8.75
/RU000A0JS3P0=MM	2/14/2014	7
/RU000A0JRHD8=MM		
/RU000A0JRHD8=MM	5/26/2011	7.25
/RU000A0JRHD8=MM	11/26/2012	8.75
/RU000A0JRHD8=MM	5/26/2013	5
/RU000A0JS6L2=MM		
/RU000A0JS6L2=MM	4/12/2012	9.2
/RU000A0JS6L2=MM	4/12/2014	10.25
/RU000A0JTKK3=MM		
/RU000A0JTKK3=MM	1/31/2013	8.05
/RU000A0JQNR8=MM		
/RU000A0JQNR8=MM	12/22/2009	12.5
/RU000A0JQNR8=MM	12/18/2012	8.35
/RU000A0JQNS6=MM		
/RU000A0JQNS6=MM	12/22/2009	12.5
/RU000A0JQNS6=MM	6/14/2012	8.35
/RU000A0JQNH9=MM		
/RU000A0JQNH9=MM	12/22/2009	12.5
/RU000A0JQNH9=MM	12/18/2012	8.35
/RU000A0JS3U0=MM		
/RU000A0JS3U0=MM	2/17/2012	9
/RU000A0JTM28=MM		
/RU000A0JTM28=MM	2/12/2013	8.65
/RU000A0JTM36=MM		
/RU000A0JTM36=MM	2/12/2013	8.85
/RU000A0JTM44=MM		
/RU000A0JTM44=MM	2/12/2013	8.65
/RU000A0JTM51=MM		
/RU000A0JTM51=MM	2/12/2013	8.85
/RU000A0JRYS1=MM		
/RU000A0JRYS1=MM	12/6/2011	9.35
/RU000A0JRYS1=MM	12/3/2013	0.1
/RU000A0JTFV0=MM		
/RU000A0JTFV0=MM	12/18/2012	12
/RU000A0JT3P9=MM		
/RU000A0JT3P9=MM	10/8/2012	9.5
/RU000A0JT3P9=MM	10/7/2013	8.65
/RU000A0JPQY9=MM		
/RU000A0JPQY9=MM	4/29/2008	10
/RU000A0JPQY9=MM	10/26/2010	8
/RU000A0JTHK9=MM		
/RU000A0JTHK9=MM	2/26/2013	8
/RU000A0JTHL7=MM		
/RU000A0JTHL7=MM	2/26/2013	10
/RU000A0JTU93=MM		
/RU000A0JTU93=MM	4/16/2013	9.75
/RU000A0JSAK6=MM		
/RU000A0JSAK6=MM	7/5/2012	9.5
/RU000A0JSAK6=MM	1/3/2013	12
/RU000A0JU4W0=MM		
/RU000A0JU4W0=MM	9/5/2013	8.9
/RU000A0JRVA5=MM		
/RU000A0JRVA5=MM	2/10/2012	10
/RU000A0JRVA5=MM	2/10/2014	9.75
/RU000A0JT3Q7=MM		
/RU000A0JT3Q7=MM	10/9/2012	9.8
/RU000A0JT3Q7=MM	10/9/2013	9.2
/RU000A0JTMY0=MM		
/RU000A0JTMY0=MM	2/19/2013	9.6
/RU000A0JTMY0=MM	2/19/2014	9.5
/RU000A0JTVD5=MM		
/RU000A0JTVD5=MM	4/19/2013	9.4
/RU000A0JTX33=MM		
/RU000A0JTX33=MM	5/15/2013	14
/RU000A0JTX41=MM		
/RU000A0JTX41=MM	5/15/2013	14
/RU000A0JTY24=MM		
/RU000A0JTY24=MM	6/4/2013	10.25
/RU000A0JUEH0=MM		
/RU000A0JUEH0=MM	1/28/2014	10
/RU000A0JUD67=MM		
/RU000A0JUD67=MM	12/26/2013	10
/RU000A0JSPX7=MM		
/RU000A0JSPX7=MM	8/7/2012	9.25
/RU000A0JSPX7=MM	8/7/2013	8.25
/RU000A0JRVQ1=MM		
/RU000A0JRVQ1=MM	11/9/2011	8.33
/RU000A0JS6M0=MM		
/RU000A0JS6M0=MM	10/21/2013	8.4
/RU000A0JUJG1=MM		
/RU000A0JUJG1=MM	3/27/2014	12
/RU000A0JU0A4=MM		
/RU000A0JU0A4=MM	7/10/2013	8.65
/RU000A0JTT62=MM		
/RU000A0JTT62=MM	4/2/2013	8.5
/RU000A0JU4X8=MM		
/RU000A0JU4X8=MM	9/5/2013	8.45
/RU000A0JRK55=MM		
/RU000A0JRK55=MM	6/22/2011	7.2
/RU000A0JTF43=MM		
/RU000A0JTF43=MM	12/11/2012	9.15
/RU000A0JRPJ8=MM		
/RU000A0JRPJ8=MM	8/17/2011	10.25
/RU000A0JRPJ8=MM	8/15/2012	10.5
/RU000A0JRPJ8=MM	2/13/2013	10.25
/RU000A0JRPJ8=MM	8/14/2013	10
/RU000A0JU0B2=MM		
/RU000A0JU0B2=MM	7/10/2013	10.25
/RU000A0JU0B2=MM	10/10/2013	9.75
/RU000A0GKGF6=MM		
/RU000A0GKGF6=MM	12/6/2005	8.5
/RU000A0JR050=MM		
/RU000A0JR050=MM	2/6/2012	8.5
/RU000A0JR050=MM	2/3/2014	8
/RU000A0JR043=MM		
/RU000A0JR043=MM	3/1/2012	8.5
/RU000A0JQH85=MM		
/RU000A0JQH85=MM	11/3/2009	10.5
/RU000A0JQH85=MM	11/1/2011	7.5
/RU000A0JQH85=MM	10/29/2013	7.25
/RU000A0JR0Q5=MM		
/RU000A0JR0Q5=MM	2/15/2011	7.7
/RU000A0JR0Q5=MM	2/11/2014	8.1
/RU000A0JQ6D1=MM		
/RU000A0JQ6D1=MM	6/18/2009	11.48
/RU000A0JQ6D1=MM	9/17/2009	10.41
/RU000A0JQ6D1=MM	12/17/2009	6.7
/RU000A0JQ6D1=MM	3/18/2010	4.01
/RU000A0JQ6D1=MM	6/17/2010	3.705
/RU000A0JQ6D1=MM	9/16/2010	3.465
/RU000A0JQ6D1=MM	12/16/2010	3.755
/RU000A0JQ6D1=MM	3/17/2011	3.705
/RU000A0JQ6D1=MM	6/16/2011	4.21
/RU000A0JQ6D1=MM	9/15/2011	5.14
/RU000A0JQ6D1=MM	12/15/2011	7.07
/RU000A0JQ6D1=MM	3/15/2012	6.76
/RU000A0JQ6D1=MM	6/14/2012	7.06
/RU000A0JQ6D1=MM	9/13/2012	7.11
/RU000A0JQ6D1=MM	12/13/2012	7.53
/RU000A0JQ6D1=MM	3/14/2013	7.15
/RU000A0JQ6D1=MM	6/13/2013	7.04
/RU000A0JQ6D1=MM	9/12/2013	6.8
/RU000A0JQ6D1=MM	12/12/2013	7.01
/RU000A0JQ6D1=MM	3/13/2014	8.43
/RU000A0JR183=MM		
/RU000A0JR183=MM	9/30/2010	0.015
/RU000A0JR191=MM		
/RU000A0JR191=MM	9/30/2010	0.015
/RU000A0JR1A7=MM		
/RU000A0JR1A7=MM	10/28/2010	0.01
/RU000A0JRHE6=MM		
/RU000A0JRHE6=MM	6/17/2011	0.5
/RU000A0JUD00=MM		
/RU000A0JUD00=MM	12/24/2013	8.75
/RU000A0JUD34=MM		
/RU000A0JUD34=MM	12/24/2013	11
/RU000A0JTFR8=MM		
/RU000A0JTFR8=MM	12/14/2012	12
/RU000A0JQBM4=MM		
/RU000A0JQBM4=MM	9/10/2009	21
/RU000A0JQBM4=MM	6/9/2011	11.5
/RU000A0JQBM4=MM	9/8/2011	12
/RU000A0JQBM4=MM	12/8/2011	14
/RU000A0JQBM4=MM	9/6/2012	1
/RU000A0JSXR3=MM		
/RU000A0JSXR3=MM	9/6/2012	13.5
/RU000A0JSXR3=MM	9/5/2013	12.75
/RU000A0JRKW2=MM		
/RU000A0JRKW2=MM	6/29/2011	7.1
/RU000A0JQWB3=MM		
/RU000A0JQWB3=MM	6/7/2010	8.5
/RU000A0JQTD5=MM		
/RU000A0JQTD5=MM	3/26/2010	9.25
/RU000A0JQTD5=MM	3/22/2013	8.75
/RU000A0JR3P1=MM		
/RU000A0JR3P1=MM	11/1/2010	9.95
/RU000A0JQTQ7=MM		
/RU000A0JQTQ7=MM	3/26/2010	9.25
/RU000A0JQTQ7=MM	3/22/2013	8.75
/RU000A0JR3Q9=MM		
/RU000A0JR3Q9=MM	11/1/2010	9.95
/RU000A0JRJW4=MM		
/RU000A0JRJW4=MM	6/9/2011	8.4
/RU000A0JRJM5=MM		
/RU000A0JRJM5=MM	6/7/2011	8.4
/RU000A0JS8Y1=MM		
/RU000A0JS8Y1=MM	10/2/2013	7.85
/RU000A0JS8Z8=MM		
/RU000A0JS8Z8=MM	10/2/2013	7.85
/RU000A0JS900=MM		
/RU000A0JS900=MM	10/16/2013	7.65
/RU000A0JS8X3=MM		
/RU000A0JS8X3=MM	7/24/2013	7.7
/RU000A0JQXQ9=MM		
/RU000A0JQXQ9=MM	7/6/2010	8.9
/RU000A0JR4Z8=MM		
/RU000A0JR4Z8=MM	11/24/2010	8.25
/RU000A0JR6N9=MM		
/RU000A0JR6N9=MM	12/22/2010	5
/RU000A0JR6N9=MM	12/21/2011	3
/RU000A0JR6N9=MM	6/20/2012	1.5
/RU000A0JR6P4=MM		
/RU000A0JR6P4=MM	12/23/2010	5
/RU000A0JR6P4=MM	12/22/2011	3
/RU000A0JR6P4=MM	6/21/2012	1.5
/RU000A0JRVM0=MM		
/RU000A0JRVM0=MM	11/8/2011	3
/RU000A0JRVM0=MM	6/20/2012	1.5
/RU000A0JTHY0=MM		
/RU000A0JTHY0=MM	12/28/2012	8
/RU000A0JT9S0=MM		
/RU000A0JT9S0=MM	11/6/2012	11.25
/RU000A0JTPG0=MM		
/RU000A0JTPG0=MM	2/27/2013	10.42
/RU000A0JTT13=MM		
/RU000A0JTT13=MM	4/2/2013	10.22
/RU000A0JU6G8=MM		
/RU000A0JU6G8=MM	10/2/2013	9.78
/RU000A0JTZG9=MM		
/RU000A0JTZG9=MM	6/25/2013	11.5
/RU000A0JUDX9=MM		
/RU000A0JUDX9=MM	1/16/2014	9.25
/RU000A0JTD37=MM		
/RU000A0JTD37=MM	11/27/2012	0
/RU000A0JTH82=MM		
/RU000A0JTH82=MM	12/26/2012	11
/RU000A0JRTW3=MM		
/RU000A0JRTW3=MM	10/18/2011	9
/RU000A0JS264=MM		
/RU000A0JS264=MM	12/29/2011	10.75
/RU000A0JT3J2=MM		
/RU000A0JT3J2=MM	10/5/2012	10.25
/RU000A0JT3J2=MM	10/4/2013	10.75
/RU000A0JR217=MM		
/RU000A0JR217=MM	9/28/2010	7.75
/RU000A0JR3L0=MM		
/RU000A0JR3L0=MM	10/29/2010	7.99
/RU000A0JS7H8=MM		
/RU000A0JS7H8=MM	4/27/2012	8.1
/RU000A0JRL96=MM		
/RU000A0JRL96=MM	7/5/2011	8.5
/RU000A0JRUS9=MM		
/RU000A0JRUS9=MM	10/27/2011	8.75
/RU000A0JRZK5=MM		
/RU000A0JRZK5=MM	12/12/2011	8.5
/RU000A0JRMX6=MM		
/RU000A0JRMX6=MM	7/21/2011	7.95
/RU000A0JT7T2=MM		
/RU000A0JT7T2=MM	10/24/2012	8.75
/RU000A0JSQ58=MM		
/RU000A0JSQ58=MM	8/8/2012	9
/RU000A0JSQ58=MM	8/7/2013	9.4
/RU000A0JSQ58=MM	2/5/2014	9
/RU000A0JTYJ6=MM		
/RU000A0JTYJ6=MM	6/10/2013	8.4
/RU000A0JTYJ6=MM	9/9/2013	7.5
/RU000A0JTYJ6=MM	12/9/2013	7.5
/RU000A0JTYJ6=MM	3/10/2014	7.1
/RU000A0JTKA4=MM		
/RU000A0JTKA4=MM	1/25/2013	8
/RU000A0JT2K2=MM		
/RU000A0JT2K2=MM	10/2/2012	8.6
/RU000A0JU2K9=MM		
/RU000A0JU2K9=MM	8/13/2013	7.5
/RU000A0JU2K9=MM	11/12/2013	7.1
/RU000A0JU2K9=MM	2/11/2014	7.5
/RU000A0JU2K9=MM	5/13/2014	7.9
/RU000A0JU2L7=MM		
/RU000A0JU2L7=MM	8/13/2013	7.5
/RU000A0JU2L7=MM	11/12/2013	7.1
/RU000A0JU2L7=MM	2/11/2014	7.5
/RU000A0JU2L7=MM	5/13/2014	7.9
/RU000A0JTYK4=MM		
/RU000A0JTYK4=MM	6/10/2013	8.4
/RU000A0JTYK4=MM	9/9/2013	7.5
/RU000A0JTYK4=MM	12/9/2013	7.5
/RU000A0JTYK4=MM	3/10/2014	7.1
/RU000A0JU7S1=MM		
/RU000A0JU7S1=MM	10/21/2013	7.1
/RU000A0JU7S1=MM	1/20/2014	7.5
/RU000A0JU7S1=MM	4/21/2014	7.9
/RU000A0JUC92=MM		
/RU000A0JUC92=MM	12/13/2013	7.5
/RU000A0JUC92=MM	3/14/2014	7.1
/RU000A0JUCA9=MM		
/RU000A0JUCA9=MM	12/13/2013	7.5
/RU000A0JUCA9=MM	3/14/2014	7.1
/RU000A0JR1Y7=MM		
/RU000A0JR1Y7=MM	9/28/2010	7.15
/RU000A0JR1Y7=MM	9/24/2013	8.25
/RU000A0JR1Z4=MM		
/RU000A0JR1Z4=MM	10/29/2010	7.5
/RU000A0JR209=MM		
/RU000A0JR209=MM	9/28/2010	7.15
/RU000A0JR209=MM	9/24/2013	8.25
/RU000A0JR3M8=MM		
/RU000A0JR3M8=MM	10/29/2010	7.99
/RU000A0JT7U0=MM		
/RU000A0JT7U0=MM	10/24/2012	8.1
/RU000A0JUFK1=MM		
/RU000A0JUFK1=MM	2/12/2014	9
/RU000A0JQFP8=MM		
/RU000A0JQFP8=MM	10/9/2009	12
/RU000A0JQFP8=MM	4/6/2012	7.5
/RU000A0JQFP8=MM	10/5/2012	5
/RU000A0JU6S3=MM		
/RU000A0JU6S3=MM	10/8/2013	12.25
/RU000A0JS8R5=MM		
/RU000A0JS8R5=MM	6/1/2012	9
/RU000A0JU5Z0=MM		
/RU000A0JU5Z0=MM	9/25/2013	7.9
/RU000A0JS3V8=MM		
/RU000A0JS3V8=MM	2/17/2012	10.75
/RU000A0JTKY4=MM		
/RU000A0JTKY4=MM	2/5/2013	10.1
/RU000A0JTZ31=MM		
/RU000A0JTZ31=MM	6/18/2013	13.25
/RU000A0JU8V3=MM		
/RU000A0JU8V3=MM	10/30/2013	14.5
/RU000A0JUD42=MM		
/RU000A0JUD42=MM	12/25/2013	8.25
/RU000A0JRN86=MM		
/RU000A0JRN86=MM	8/1/2011	6.95
/RU000A0JRN86=MM	8/1/2012	9.25
/RU000A0JRN78=MM		
/RU000A0JRN78=MM	8/1/2011	6.95
/RU000A0JRN78=MM	8/1/2012	9.25
/RU000A0JTDW3=MM		
/RU000A0JTDW3=MM	12/4/2012	9
/RU000A0JTDW3=MM	12/4/2013	8.25
/RU000A0JRFZ5=MM		
/RU000A0JRFZ5=MM	4/28/2011	7.5
/RU000A0JRFZ5=MM	4/25/2016	8.5
/RU000A0JP518=MM		
/RU000A0JP518=MM	3/29/2007	7.85
/RU000A0JP518=MM	9/24/2009	15
/RU000A0JP518=MM	9/23/2010	9.25
/RU000A0JP518=MM	9/22/2011	7
/RU000A0JP518=MM	9/20/2012	8
/RU000A0JTKB2=MM		
/RU000A0JTKB2=MM	1/29/2013	10
/RU000A0JTKM9=MM		
/RU000A0JTKM9=MM	2/1/2013	10
/RU000A0JU5S5=MM		
/RU000A0JU5S5=MM	9/24/2013	9.5
/RU000A0JU609=MM		
/RU000A0JU609=MM	9/26/2013	9.5
/RU000A0JR878=MM		
/RU000A0JR878=MM	2/8/2011	8.9
/RU000A0JS3B0=MM		
/RU000A0JS3B0=MM	2/7/2012	8.25
/RU000A0JTDY9=MM		
/RU000A0JTDY9=MM	12/5/2012	8.5
/RU000A0JR852=MM		
/RU000A0JR852=MM	2/8/2011	8.5
/RU000A0JR860=MM		
/RU000A0JR860=MM	2/8/2011	8.5
/RU000A0JQ6T7=MM		
/RU000A0JQ6T7=MM	6/30/2009	13.75
/RU000A0JTNB6=MM		
/RU000A0JTNB6=MM	2/21/2013	7.55
/RU000A0JTNC4=MM		
/RU000A0JTNC4=MM	2/21/2013	7.55
/RU000A0JTND2=MM		
/RU000A0JTND2=MM	2/21/2013	7.5
/RU000A0JT6D8=MM		
/RU000A0JT6D8=MM	10/18/2012	8.5
/RU000A0JT6G1=MM		
/RU000A0JT6G1=MM	10/18/2012	8.5
/RU000A0JT6J5=MM		
/RU000A0JT6J5=MM	10/18/2012	8.5
/RU000A0JT767=MM		
/RU000A0JT767=MM	10/22/2012	8.5
/RU000A0JU1X4=MM		
/RU000A0JU1X4=MM	8/1/2013	7.85
/RU000A0JU7Y9=MM		
/RU000A0JU7Y9=MM	10/22/2013	7.7
/RU000A0JSD38=MM		
/RU000A0JSD38=MM	7/12/2012	8.85
/RU000A0JRMP2=MM		
/RU000A0JRMP2=MM	7/18/2011	6.75
/RU000A0JRMP2=MM	7/18/2013	7.65
/RU000A0JS322=MM		
/RU000A0JS322=MM	2/1/2012	8.5
/RU000A0JS322=MM	2/1/2014	7.7
/RU000A0JS173=MM		
/RU000A0JS173=MM	12/20/2011	8.5
/RU000A0JU807=MM		
/RU000A0JU807=MM	10/23/2013	10.5
/RU000A0JR4U9=MM		
/RU000A0JR4U9=MM	11/22/2010	5
/RU000A0JR4U9=MM	11/21/2011	11.3
/RU000A0JR4U9=MM	11/19/2012	6.6
/RU000A0JR4U9=MM	11/18/2013	7.9
/RU000A0JTFB2=MM		
/RU000A0JTFB2=MM	12/12/2012	9.8
/RU000A0JTFB2=MM	12/11/2013	9.1
/RU000A0JTB96=MM		
/RU000A0JTB96=MM	11/20/2012	10
/RU000A0JTB96=MM	11/19/2013	7.9
/RU000A0JRB31=MM		
/RU000A0JRB31=MM	4/10/2013	10.15
/RU000A0JQ6A7=MM		
/RU000A0JQ6A7=MM	6/16/2009	15.25
/RU000A0JQ6A7=MM	12/15/2009	12.2
/RU000A0JQ6A7=MM	12/14/2010	7.75
/RU000A0JQ6A7=MM	12/11/2012	9.35
/RU000A0JQV12=MM		
/RU000A0JQV12=MM	4/29/2010	9
/RU000A0JQV12=MM	4/26/2012	9.75
/RU000A0JTPN6=MM		
/RU000A0JTPN6=MM	2/27/2013	9.4
/RU000A0JUAW7=MM		
/RU000A0JUAW7=MM	11/28/2013	8.25
/RU000A0JS7J4=MM		
/RU000A0JS7J4=MM	5/3/2012	19
/RU000A0JU8S9=MM		
/RU000A0JU8S9=MM	10/29/2013	19
/RU000A0JU2J1=MM		
/RU000A0JU2J1=MM	8/12/2013	9
/RU000A0JUH89=MM		
/RU000A0JUH89=MM	3/12/2014	13
/RU000A0JTHU8=MM		
/RU000A0JTHU8=MM	12/28/2012	8.75
/RU000A0JUG15=MM		
/RU000A0JUG15=MM	2/19/2014	9
/RU000A0JTSV3=MM		
/RU000A0JTSV3=MM	3/29/2013	9.2
/RU000A0JUCP7=MM		
/RU000A0JUCP7=MM	12/20/2013	8.9
/RU000A0JTFA4=MM		
/RU000A0JTFA4=MM	12/12/2012	8.75
/RU000A0JTQF0=MM		
/RU000A0JTQF0=MM	3/5/2013	8.75
/RU000A0JTD45=MM		
/RU000A0JTD45=MM	11/27/2012	8.75
/RU000A0JU0Y4=MM		
/RU000A0JU0Y4=MM	7/19/2013	9.2
/RU000A0JQC15=MM		
/RU000A0JQC15=MM	9/17/2009	8
/RU000A0JTG91=MM		
/RU000A0JTG91=MM	12/19/2012	8.75
/RU000A0JUCX1=MM		
/RU000A0JUCX1=MM	12/24/2013	8.5
/RU000A0JTZ98=MM		
/RU000A0JTZ98=MM	6/21/2013	7.85
/RU000A0JUDD1=MM		
/RU000A0JUDD1=MM	12/27/2013	8
/RU000A0JSF02=MM		
/RU000A0JSF02=MM	7/17/2012	8.75
/RU000A0JS215=MM		
/RU000A0JS215=MM	12/27/2011	8.95
/RU000A0JS215=MM	2/10/2017	9.95
/RU000A0JUEJ6=MM		
/RU000A0JUEJ6=MM	1/28/2014	7.9
/RU000A0JTFT4=MM		
/RU000A0JTFT4=MM	12/17/2012	8.7
/RU000A0JUJE6=MM		
/RU000A0JUJE6=MM	3/26/2014	9
/RU000A0JT387=MM		
/RU000A0JT387=MM	10/4/2012	9.5
/RU000A0JU8X9=MM		
/RU000A0JU8X9=MM	10/30/2013	8.85
/RU000A0JRMD8=MM		
/RU000A0JRMD8=MM	7/15/2011	4.99
/RU000A0JRMD8=MM	10/15/2011	7.24
/RU000A0JRMD8=MM	1/15/2012	7.73
/RU000A0JRMD8=MM	4/16/2012	7.46
/RU000A0JRMD8=MM	7/17/2012	8.03
/RU000A0JRMD8=MM	10/17/2012	8
/RU000A0JRMD8=MM	1/17/2013	8.11
/RU000A0JRMD8=MM	4/19/2013	7.93
/RU000A0JRMD8=MM	7/20/2013	7.75
/RU000A0JRMD8=MM	10/20/2013	7.55
/RU000A0JRMD8=MM	1/20/2014	7.77
/RU000A0JRMD8=MM	4/22/2014	9.9
/RU000A0JRVS7=MM		
/RU000A0JRVS7=MM	11/10/2011	8.22
/RU000A0JRVS7=MM	2/10/2012	8.25
/RU000A0JRVS7=MM	5/12/2012	8.28
/RU000A0JRVS7=MM	8/13/2012	8.61
/RU000A0JRVS7=MM	11/12/2012	8.8
/RU000A0JRVS7=MM	2/12/2013	8.55
/RU000A0JRVS7=MM	5/15/2013	8.61
/RU000A0JRVS7=MM	8/15/2013	8.31
/RU000A0JRVS7=MM	11/15/2013	8.3
/RU000A0JRVS7=MM	2/17/2014	8.54
/RU000A0JS1H1=MM		
/RU000A0JS1H1=MM	12/22/2011	7
/RU000A0JU7V5=MM		
/RU000A0JU7V5=MM	10/22/2013	12.25
/RU000A0JUE66=MM		
/RU000A0JUE66=MM	1/21/2014	10.9
/RU000A0JS9U7=MM		
/RU000A0JS9U7=MM	6/22/2012	10
/RU000A0JRWE5=MM		
/RU000A0JRWE5=MM	11/22/2011	8.75
/RU000A0JU682=MM		
/RU000A0JU682=MM	9/27/2013	9.1
/RU000A0JQ763=MM		
/RU000A0JQ763=MM	7/15/2009	15
/RU000A0JQ763=MM	1/12/2011	9.1
/RU000A0JQ763=MM	7/11/2012	8.9
/RU000A0JS6B3=MM		
/RU000A0JS6B3=MM	4/10/2012	9
/RU000A0JT8E2=MM		
/RU000A0JT8E2=MM	10/25/2012	9.75
/RU000A0JS6V1=MM		
/RU000A0JS6V1=MM	4/18/2012	12.5
/RU000A0JU1A2=MM		
/RU000A0JU1A2=MM	7/24/2013	13
/RU000A0JU559=MM		
/RU000A0JU559=MM	9/12/2013	12.75
/RU000A0JU5B1=MM		
/RU000A0JU5B1=MM	9/13/2013	9.1
/RU000A0JTZN5=MM		
/RU000A0JTZN5=MM	6/28/2013	8.5
/RU000A0JU9Q1=MM		
/RU000A0JU9Q1=MM	11/12/2013	9
/RU000A0JUA45=MM		
/RU000A0JUA45=MM	11/18/2013	9
/RU000A0JT3A1=MM		
/RU000A0JT3A1=MM	10/4/2012	10.5
/RU000A0JR605=MM		
/RU000A0JR605=MM	12/14/2010	11
/RU000A0JS8Q7=MM		
/RU000A0JS8Q7=MM	5/29/2012	11
/RU000A0JTT96=MM		
/RU000A0JTT96=MM	4/3/2013	9
/RU000A0JRFA8=MM		
/RU000A0JRFA8=MM	7/21/2011	11
/RU000A0JQPQ5=MM		
/RU000A0JQPQ5=MM	12/29/2009	13
/RU000A0JQPQ5=MM	6/29/2010	11.75
/RU000A0JQPQ5=MM	6/28/2011	12.25
/RU000A0JQPQ5=MM	6/26/2012	12
/RU000A0JQPQ5=MM	12/25/2012	12.25
/RU000A0JQPQ5=MM	6/25/2013	12.25
/RU000A0JQPQ5=MM	12/24/2013	12.25
/RU000A0JS744=MM		
/RU000A0JS744=MM	4/20/2012	13
/RU000A0JTW91=MM		
/RU000A0JTW91=MM	4/29/2013	12.5
/RU000A0JTZ56=MM		
/RU000A0JTZ56=MM	6/18/2013	13
/RU000A0JRKP6=MM		
/RU000A0JRKP6=MM	6/28/2011	9.25
/RU000A0JRKP6=MM	12/28/2012	10.7
/RU000A0JRKP6=MM	6/28/2013	10.75
/RU000A0JRJ09=MM		
/RU000A0JRJ09=MM	6/1/2011	8.7
/RU000A0JS7E5=MM		
/RU000A0JS7E5=MM	4/27/2012	11.5
/RU000A0JS7E5=MM	4/28/2013	10.35
/RU000A0JTW42=MM		
/RU000A0JTW42=MM	4/26/2013	11.35
/RU000A0JU5A3=MM		
/RU000A0JU5A3=MM	9/13/2013	10.75
/RU000A0JREA1=MM		
/RU000A0JREA1=MM	4/14/2011	8.6
/RU000A0JREA1=MM	4/10/2014	0.1
/RU000A0JRKN1=MM		
/RU000A0JRKN1=MM	6/27/2011	8.05
/RU000A0JRFX0=MM		
/RU000A0JRFX0=MM	4/28/2011	8.7
/RU000A0JUA94=MM		
/RU000A0JUA94=MM	11/19/2013	11.5
/RU000A0JTMR4=MM		
/RU000A0JTMR4=MM	2/14/2013	10.4
/RU000A0JTMR4=MM	2/13/2014	10.25
/RU000A0JSRR5=MM		
/RU000A0JSRR5=MM	8/14/2012	10.75
/RU000A0JSRR5=MM	8/13/2013	8.25
/RU000A0JSZM9=MM		
/RU000A0JSZM9=MM	9/14/2012	11.5
/RU000A0JSZM9=MM	3/14/2014	0.1
/RU000A0JT8Z7=MM		
/RU000A0JT8Z7=MM	10/26/2012	11.25
/RU000A0JRN45=MM		
/RU000A0JRN45=MM	7/28/2011	8.47
/RU000A0JSAC3=MM		
/RU000A0JSAC3=MM	7/4/2012	12
/RU000A0JTFX6=MM		
/RU000A0JTFX6=MM	12/18/2012	12.9
/RU000A0JS785=MM		
/RU000A0JS785=MM	4/24/2012	8.5
